"","SBt.Median","SBt.LCI95%","SBt.UCI95%","Ft.Median","Ft.LCI95%","Ft.UCI95%","SBt_SBmsy.Median","SBt_SBmsy.LCI95%","SBt_SBmsy.UCI95%","Ft_Fmsy.Median","Ft_Fmsy.LCI95%","Ft_Fmsy.UCI95%","SBt_SB0.Median","SBt_SB0.LCI95%","SBt_SB0.UCI95%"
"1969",67231.4423146337,41472.9414734104,95621.528595917,0.136885358894269,0.0962440194238223,0.221903723431958,2.85742047590185,2.40943354450382,3.49712157288087,0.255705224559567,0.192329467360988,0.315468279369106,0.660208631532856,0.614298760139463,0.704957201164154
"1970",66443.028884754,41241.858161726,94130.2392986969,0.142904384157333,0.100870880430888,0.230227262856148,2.82337335027123,2.38759192920811,3.45738089562429,0.262448311247322,0.197189187708507,0.323688907591418,0.652471712953465,0.606726669066063,0.696964231365332
"1971",65417.9024926764,40804.5965377981,92629.3729057871,0.0804978441080974,0.0568502190057133,0.129054090894682,2.78285421825691,2.35519385671848,3.40198466501327,0.170689717416134,0.126391406491764,0.213360610274947,0.643169438320488,0.59706494944645,0.688384400474513
"1972",68889.1483562756,44776.4691795722,95368.7585190851,0.0691836119874822,0.0499744392304047,0.106439837917276,2.93877152667552,2.46459998936336,3.63031152501292,0.145232183099591,0.106109972570153,0.182149048302912,0.67779511869789,0.636574003494548,0.721799054367339
"1973",72158.7847256632,47864.2235411177,98383.4270304674,0.0841754768056781,0.0617380416229185,0.126900629753202,3.07557383729467,2.56953195055736,3.83316978521231,0.177244746305932,0.128809424036862,0.222872135780699,0.709586821964852,0.668361915826528,0.760302704499822
"1974",73400.3092403134,48601.1954260973,99811.1281015188,0.0866753856590286,0.0637403888533954,0.13090213247606,3.12718392241355,2.61372152777102,3.89988260903487,0.176858692472934,0.128780509631981,0.222219239239403,0.721633607367198,0.68032483296428,0.770579073905489
"1975",74047.2644017414,48727.7534203788,100539.956770917,0.119369705058498,0.0879152966864777,0.181395605595542,3.15158019213816,2.63829029947355,3.92640572670147,0.240072450668136,0.174896090893752,0.301921601200026,0.727639638373305,0.686449397769339,0.77357750753647
"1976",71965.7000108748,46264.6463185974,98633.3950749133,0.0930443267980035,0.0678877586512769,0.144732547603899,3.06058759711216,2.57343189224834,3.77671432313551,0.188287720335196,0.137918498412983,0.235803454079322,0.70623538813362,0.667160475119333,0.747770111318695
"1977",72505.7179353889,46890.5385985303,99043.2240991798,0.0883930301296368,0.0647091223981308,0.136680027649805,3.08164859675043,2.59143071024499,3.8170097459324,0.181036805278745,0.132476564185816,0.226906086957504,0.711530713347673,0.672756043754158,0.754184152717577
"1978",73174.8940917328,47576.7252849468,99550.4472392218,0.1616264753856,0.118804088162152,0.248587940395375,3.11219459672195,2.60976694929698,3.86137384584097,0.305314202509109,0.224379503310144,0.381242154344331,0.718474652441591,0.679113339671488,0.761027262241273
"1979",64067.0216841789,34335.6124347736,93286.1407368237,0.186320509471312,0.127961131390597,0.347656550753132,2.71268894597352,2.02161805108449,3.56013832992043,0.346170744166941,0.247268805919688,0.475364654034511,0.632254722834248,0.470502275665626,0.744709647234963
